"ID","BLUP.btw","CI.L.btw","CI.U.btw","BLUP.tarsus","CI.L.tarsus","CI.U.tarsus"
"1128",-0.741450553747507,-2.2938319901451,1.2329545238357,-0.741530660049197,-2.29389511731341,1.23254019468856
"1126",0.276207728968828,-2.12297879839726,1.57250509499812,0.276147314258702,-2.12302431922582,1.57238807946979
"1117",-0.619354221539593,-1.9325132885847,1.52421785062459,-0.618835956050605,-1.93231965511605,1.52451200173511
"1116",0.21609799460155,-1.76722356844222,2.05693083828791,0.216087964870759,-1.76675849891374,2.05715213232825
"1113",-0.277655537839693,-1.94348318056216,1.68398643051623,-0.277613892339688,-1.94330585587041,1.68403967233756
"1112",-0.369900141327066,-2.10980076332923,1.54581497621502,-0.369897812849918,-2.10986670689448,1.54518000338087
"1108",-0.918924861486197,-2.44688458717463,1.1307752374709,-0.919308699731234,-2.44720127706091,1.13079990243713
"1107",0.131106309248899,-1.74399278042348,1.57052207355958,0.131565293154097,-1.74357562124264,1.57068290565875
"1097",0.286693383274478,-1.18770653472021,2.13288941307326,0.286633401761266,-1.03778638154657,2.28388511942244
"1091",1.01379277018309,-1.28245253763979,2.48529457242193,1.01329523723046,-1.28287623655133,2.48484101418543
"1089",-0.0123938819004494,-2.15889599249409,1.44885023276954,-0.0126316953537278,-2.15842690156878,1.44828281421642
"1087",-0.38484818301177,-1.71082267153821,1.27712797570465,-0.384919470234402,-1.71089988562142,1.27638401549874
"1085",-0.625882901121223,-2.10059920594991,1.52643035472592,-0.626047078496661,-2.10081928710672,1.52579817993019
"1084",-0.590167759416473,-1.86877595963301,1.63632251757918,-0.590216853574334,-1.86853026789098,1.6362267536091
"1078",-0.107623739600599,-1.89818919872797,1.98094644749817,-0.108054748057021,-1.8984053308051,1.98058584964622
"1077",0.527056941335747,-1.48232724896683,2.05983204226783,0.526921465011039,-1.48268610754231,2.05989440745726
"1076",-1.16735154693531,-2.81210686102277,0.262629832212686,-1.16741156194197,-2.81271758884087,0.262616908520268
"1075",-0.0206452039247136,-1.45712903106505,1.31826427181298,-0.0202924011172767,-1.45689700330235,1.3184076288737
"1072",-0.0195414496192705,-1.60344208892908,1.79668111095137,-0.0196258962024873,-1.60350717829769,1.79632232123311
"1065",0.378483000032269,-1.72133085194172,2.06569912819213,0.378391571186195,-1.78052483766586,2.00653807208437
"1042",0.225736266662552,-1.52200430954323,2.14669868858835,0.225349532490488,-1.52210727320657,2.14669318773604
"1033",0.64203025545793,-1.29260777060279,2.62496377767832,0.642062405630889,-1.29262206775868,2.6246329773533
"1030",-0.157641369820547,-2.58375799877583,1.24091242861208,-0.158022752733986,-2.58368340386019,1.24073418597861
"1025",-0.403180440010499,-2.36051248552158,1.31315219068365,-0.40347513464417,-2.36025581796038,1.31283448072952
"1011",-0.0222364924333363,-2.06070980573449,1.48378586144441,-0.0222476989072637,-2.06081715938192,1.48377016580949
"1010",-0.549721225795984,-1.80769625674687,1.77740372933984,-0.54998341918759,-1.80797862079652,1.77742956743797
"1007",0.213638854824338,-1.38743859060979,1.80895448090527,0.213536298026264,-1.38731398424759,1.80833120022027
"1005",0.101214482944044,-2.25258967906932,1.31797696869362,0.101328279265966,-2.2532423508456,1.31779480012822
"997",0.188082053936381,-1.6495607556106,1.98609113068644,0.188181453158387,-1.64931202276464,1.98594335700442
"991",0.126807548479347,-1.71364324157767,2.04177481019083,0.127067127794707,-1.71352981625254,2.04170575085782
"990",-0.388152577184025,-2.23018689838607,1.58912432399482,-0.388078147803037,-2.22965691688515,1.58917504763215
"979",0.514322057619343,-1.577602681438,2.23520662773668,0.514374139191754,-1.5777274447569,2.235465304709
"977",-0.153965079955813,-1.81415065750674,1.87877751871822,-0.153870327708681,-1.81433453285834,1.87911531719776
"976",-0.661866040778492,-2.30907764412692,1.48752425041105,-0.661985574951342,-2.30921483343972,1.48708170383797
"968",-0.183591157054408,-1.7845129392823,1.75064898320372,-0.183679908542595,-1.78427917245799,1.75082104957885
"956",0.237403610544186,-0.914833820758806,2.58093402417721,0.237467059649537,-0.915746161333139,2.58090944923764
"955",0.104881658331879,-1.61501017589762,1.85650863226372,0.105259444003834,-1.61458801334755,1.85671583334986
"953",0.151268454656246,-1.74070566754266,1.91895328701804,0.151424518094971,-1.74035918604135,1.91906479914609
"952",0.625001671588717,-1.27739289043489,2.52767702758149,0.62526288321279,-1.27774306427861,2.52762139906008
"950",-0.442588717490532,-2.02468887353635,1.63063189713296,-0.443102888761068,-2.02479155607416,1.63066523653612
"942",0.252200935758619,-1.49025160830795,2.29595017739143,0.252191420012469,-1.49027164165615,2.29641828060465
"934",-1.17736063134773,-2.47741506052846,0.969083256996627,-1.17731322213493,-2.47741072761893,0.968659866362607
"926",1.8178376928789,0.368240941039564,2.94221405519062,1.81762170109024,0.367885082197615,2.94179679874079
"922",-0.921356230476492,-2.64633102037979,0.969659397015047,-0.921459969273338,-2.6463911076429,0.969807827749247
"909",-0.341784051989582,-1.49800835169916,1.3362426629411,-0.341569927790022,-1.49814373411813,1.33547401412438
"908",0.424777895423664,-1.07103486675395,2.53355250642386,0.424144735538661,-1.07127890256819,2.53369344520264
"895",-0.105889416883615,-2.0259882833407,1.68143055447164,-0.105738135836505,-2.02552910593232,1.6818248855191
"893",-0.059379875043061,-1.87478361223144,1.84689734962592,-0.0595103482013739,-1.87458421003217,1.84723133095132
"884",-0.59568524167216,-2.14604835869142,1.51259481866886,-0.595878908828136,-2.14659377286292,1.51290256862365
"883",0.315233820702983,-1.39859924940695,2.46488331889475,0.315093097781915,-1.39838219549555,2.46523347964357
"882",0.742966975265165,-1.48491407725936,2.08088018454697,0.742918468553174,-1.48513932919244,2.08063541451447
"873",-0.681857226490111,-2.27731267273133,1.04540033595965,-0.355582880526625,-2.27748462328029,1.045685724456
"869",-0.307085401891837,-1.86635398715983,1.8819427070003,-0.306702235407499,-1.86635233895298,1.88213256045251
"868",0.262650698708056,-2.11299948534119,1.7363720536209,0.262655024303134,-2.1133698923404,1.73667443017317
"866",-0.278547764944876,-1.96814114584313,1.80417012062485,-0.278821627928509,-1.95967433277172,1.81237704547411
"863",-0.273095132082755,-1.87765062767028,1.66128746027926,-0.27296642154699,-1.87769630934598,1.66132798346858
"862",0.8795547598294,-1.29252438728959,2.30054146710124,0.879549589127562,-1.29260019845142,2.30055621491794
"855",0.124607163943026,-1.92270956331408,1.77916055429082,0.124355187730464,-1.92223326986157,1.77873849835367
"854",-0.0483697168308619,-1.80773981462396,2.0684760470042,-0.0483048033879463,-1.80760075918369,2.06830338640662
"853",0.579207227724569,-1.54578824928469,2.14447855161546,0.579159190834475,-1.54421164768837,2.14578695068099
"842",0.0360901170705317,-1.8911009861515,2.05186039881791,0.0365298341721978,-1.89082174022505,2.05182253528265
"821",0.36291962108258,-1.81582741196289,1.52418274150866,0.362895205797718,-1.82116498632506,1.51887175961718
"812",-0.140238519132608,-1.70863466399921,1.24074695930662,-0.140549793757879,-1.70822464004595,1.2410060078655
"811",0.212562936981145,-1.39722736860452,2.2085762718054,0.212637041406123,-1.39739346862297,2.20849265378519
"796",-0.678309942186172,-2.52173559065117,1.03605957068942,-0.678379989223812,-2.53915619658004,1.01893334514547
"792",-0.189621702626852,-1.84391061617821,1.98858922255941,-0.189708420983637,-1.84453893608238,1.98879362969907
"791",0.122346072757243,-1.80375287717849,1.7306848429296,0.111000341438825,-1.80326335465251,1.73092643304737
"775",0.981006088799219,-1.16553019287673,2.38174377393736,0.980922076381224,-1.1652298752286,2.38187067355343
"772",0.207676013330012,-1.85332042801585,1.73953258651258,0.207669788470137,-1.85343873533401,1.73979903028621
"771",0.0830892432640504,-1.77605085835146,1.7730967837589,0.0830181098268317,-1.77610248948274,1.77304560025324
"768",0.720891029094741,-1.51097405541498,2.05124453882879,0.720793105533181,-1.51049981484336,2.05132061731934
"765",0.137840142309166,-1.56878965315379,1.98313551127257,0.137654156885117,-1.56949233754966,1.98300032175442
"761",0.470595649532203,-1.43697867098792,2.11482610563051,0.470272701338493,-1.43698862424892,2.11520013890293
"745",-0.18196835589691,-1.74115082402858,1.76653678922231,-0.181668534500234,-1.7407637324092,1.76580358770879
"742",-0.28995265712564,-1.91932320249526,1.76796363945169,-0.289965990577561,-1.91933104177275,1.76809920864362
"740",-0.277672852395643,-1.8585796887554,1.97944028573883,-0.27742676903872,-1.85898855873515,1.97957776434836
"736",-0.227816694168334,-1.82389516106723,1.98196305747784,-0.227578435082711,-1.82446446969486,1.98222160024965
"710",-0.519268984799673,-1.97058488894086,1.79925405009699,-0.519061498313648,-1.97089786818214,1.79912456689707
"703",-0.944171947158827,-2.67985677189993,0.939612702914917,-0.944005833958245,-2.67949038518455,0.939766666319536
"702",-0.0384602826744831,-1.88033707767628,1.90482237836587,-0.0383230790208602,-1.88021774686812,1.90452035958193
"701",0.469922870786772,-1.34395373831354,2.52988436247111,0.469546209052124,-1.34341553962198,2.5299249980008
"700",-0.195711786629102,-1.80497136486877,2.01638815844563,-0.195391805586268,-1.80533990613062,2.01636502519878
"695",1.0908105001601,-0.587423788745439,2.46334369273453,1.09089610172578,-0.587443542705369,2.46346157180647
"692",-0.357949351526647,-2.11884417085559,1.30242583969884,-0.358012971991718,-2.11920426154046,1.30267665467712
"687",-1.08685130655493,-3.12573729084747,0.313364805144791,-1.08642103568207,-2.96787891055368,0.471620769556777
"683",0.622069049765751,-1.25965194356292,2.45744116259543,0.62230248861635,-1.25968649723624,2.45749336759773
"677",0.351688656429184,-1.6064646259578,2.06319634611737,0.351674164606233,-1.60623606257199,2.06308012595205
"672",0.113821271564129,-1.32512834520987,2.34970737053765,0.113676984880163,-1.32454314331736,2.34964040912312
"670",0.472724010710603,-1.39085326727073,2.27853921470092,0.472725632405268,-1.39045359184535,2.27829959904897
"666",-0.787820314958681,-2.38456761925398,0.89990556650035,-0.787846794720631,-2.38408531214907,0.89983712649608
"659",0.474276661134321,-1.85476544835872,2.10371491077707,0.474202077596122,-1.85391946477266,2.10378006583127
"657",0.638143487769644,-1.3348860240955,2.25563618835665,0.638386655981422,-1.33484973691777,2.25555963716119
"652",-0.367943428919707,-2.08574479944046,1.71577379436771,-0.368043414990681,-2.08564672071804,1.71607072420397
"644",-0.0633754009186798,-1.90227211209191,1.71023607826239,-0.0637141502917067,-1.9022195866007,1.71046257777987
"642",0.152571952847238,-1.43205581932648,2.21170488918638,0.152886337473963,-1.43187140629479,2.21126865440646
"641",0.270160606114719,-1.57042067055584,2.1648549175032,0.269845106774103,-1.57034071798609,2.16489018579118
"634",-0.119043406849214,-2.1501170607939,1.51765635284799,-0.119512102773475,-2.14987863717972,1.51809855534913
"625",0.00724533959280693,-1.72308256430759,2.07028619788382,0.00755002390783499,-1.72311071347067,2.07047405954065
"623",-0.0975529677086571,-1.86532338681423,1.71685699907953,-0.0975063304304906,-1.86477688358827,1.71667650530319
"620",0.101728928818305,-1.60423208187541,2.08547543033003,0.10151793815533,-1.60438606442913,2.08514677843786
"618",0.599738785331635,-1.43338463262258,2.02970184848852,0.599838425516402,-1.43392265704049,2.02981958954238
"617",0.137418325364689,-1.44918288963706,2.22471417798142,0.137793308782584,-1.4492739695696,2.2253637041064
"601",0.392963189314266,-1.39836093971026,2.49554054815736,0.393121953623031,-1.39831719295767,2.49506605536118
"600",-0.398753819652756,-2.09296062838959,1.55807621933148,-0.398773903428473,-2.09394318684066,1.55799693450121
"587",0.463650241916191,-1.37719546652897,2.26623114987632,0.463851840871264,-1.37732077928882,2.26651489203276
"580",0.325052483731402,-2.18598462016992,1.64946227141794,0.324917148306051,-2.18562509208571,1.64982450807919
"577",-0.0499675659957619,-2.09527954928076,1.45051559481556,-0.0500718657690622,-2.09504060379367,1.44993075398873
"573",0.0906138462472117,-1.7820982962324,1.93961232466663,0.101820882731787,-1.78140958971662,1.93945083416422
"571",0.0879142216908706,-1.62455215619396,2.09799600699675,0.0881221614023002,-1.62476042034603,2.09775643134655
"570",-0.499654241929926,-2.2270276683525,1.55179281316593,-0.499708442288632,-2.22705975485371,1.55202207907078
"566",0.745196376588475,-1.03815918008478,2.55046672486758,0.745599913445356,-1.03763211250751,2.55077724572711
"565",0.797057542870955,-0.933778126443625,2.63269374187674,0.796745553793824,-0.933682550006354,2.63213241057748
"555",0.866739760332811,-0.981191154880272,2.71297826503432,0.866618385520636,-0.981535860193546,2.71292774949807
"554",-0.261482780226109,-2.25686176586885,1.53572500146976,-0.261986191765665,-2.2569659811987,1.53563139164698
"542",-0.658473690575006,-2.27231073372316,1.34325993568263,-0.658421153081155,-2.27193956815532,1.3431546363084
"540",0.220215290579255,-1.87914615024924,1.92859206523633,0.220163712131837,-1.8787495026222,1.92833122034483
"539",0.772338511731292,-0.703681848475529,2.72028629781419,0.772128657741102,-0.703416286301086,2.72071633038018
"538",-0.813742796346794,-2.44031658545868,1.21728302536902,-0.813474213102586,-2.44035892705548,1.2172110696336
"529",-0.228482881357209,-2.02650632739888,1.79279638565533,-0.228400671959678,-2.02650253583075,1.79267366323365
"527",-0.841423416234163,-2.56373708806692,1.12335046778404,-0.841496237596077,-2.56410445220499,1.12328316605601
"512",0.665563341712622,-1.65906335428872,2.20626871508055,0.665169387676784,-1.65925425448257,2.20621148748262
"511",0.340985726938261,-1.59887808441676,1.84525365478068,0.341202525165545,-1.59857662639736,1.84595752517844
"504",-0.000359422040934199,-1.24189706609378,1.99168330375009,-0.000447265087709425,-1.24168338208022,1.99138533778844
"497",-0.034446084928788,-1.82734263669704,2.04837669535815,-0.034493789873129,-1.82721052194768,2.04942823561418
"489",-0.505512149101139,-1.8267540073832,2.18613594545186,-0.505452438249971,-1.82638464668415,2.18549223212727
"485",-0.653184502548141,-2.20506297386108,1.24802520585971,-0.65319099976804,-2.20496845299436,1.24827236339262
"475",-1.04250584211648,-2.43841840926874,0.98300471130718,-1.04225332843707,-2.43876358385851,0.982820037007394
"474",0.417331236191188,-1.63127759946856,1.63768872458625,0.416901303653127,-1.63183739054424,1.63737262169158
"473",-0.870301224550569,-2.15863665069571,1.31888208323664,-0.870158874011262,-2.15826183397236,1.31884776586065
"468",0.492733694617262,-1.99231360443269,1.95294508724785,0.492737356091499,-1.99225170923773,1.95273741203409
"467",0.824054448489552,-0.988241625847148,2.82725888055662,0.82401986181045,-0.988030606125863,2.82819799008325
"465",-0.100897371280731,-1.84342221958804,1.72029516272017,-0.100648331638464,-1.84313653626155,1.72079762757787
"458",1.23414370502425,-0.772375462599755,2.32106808475565,1.23421240262322,-0.761316585818056,2.33180257056841
"456",0.266542217007937,-1.81500365741208,1.98390501823348,0.254317971739233,-1.8150072673331,1.98434399838385
"451",-0.0254660629972916,-2.03941735832004,1.55294049147893,-0.0258010484644662,-2.0392625892444,1.55272958432781
"450",-0.0819875873987304,-1.75566496832897,1.86317197896801,-0.0816710455430205,-1.75524233665023,1.86310645684076
"440",-0.467634930008254,-2.57890279214006,0.891375383064894,-0.467838605507829,-2.57889174527973,0.891306956611062
"438",0.0676813395533551,-1.95060994883589,1.98172824608718,0.0674256318165969,-1.95038941168945,1.98220599694823
"421",0.692860927268893,-1.07837825619258,2.35002160151934,0.692815962573566,-1.07804752232566,2.34981924789335
"412",-0.552419237290189,-2.34773034455678,1.21013373960152,-0.552226661573447,-2.34827908205457,1.21083993207093
"393",-0.435484213483838,-1.90016234534478,1.43978055666061,-0.435774900743587,-1.9001258215196,1.44005727377996
"381",-0.160295734561975,-1.9630661229027,2.01653261134758,-0.159887896670461,-1.96332336981308,2.0166353811081
"374",-0.593723826346355,-2.26719914038435,1.55500536780341,-0.593707842601713,-2.26734615282483,1.5545259335144
"354",0.313657772726621,-1.51006664026343,2.08906602941432,0.313430685097672,-1.51024288558736,2.08905823639767
"350",-0.00248010981584468,-1.40920625872963,2.07000263893043,-0.00267112319950025,-1.40930056131033,2.07004569806059
"339",-1.39761468369658,-2.91842782345328,0.756277341959341,-1.39712332386545,-2.9183973632581,0.756528062390028
"331",-0.363232949239375,-1.715989716852,1.83911920630224,-0.36304819766685,-1.71631755141715,1.83909044200645
"328",0.185924001937451,-2.06259678943528,1.61395312440094,0.185696818580823,-2.06237747088149,1.61408786921051
"327",-0.307815887679435,-2.28742269454906,1.26091907767989,-0.30788254142514,-2.28720396290302,1.26128071052138
"323",-0.475715198920849,-2.36610193267957,1.3097541280224,-0.476045538795587,-2.36632256381764,1.30988019573568
"320",0.486972195401424,-1.64716898012824,2.08902647943405,0.487028408880026,-1.64733073389472,2.08920042649897
"313",-0.257308596449069,-1.85774177506753,1.84948024458142,-0.257600061534771,-1.85808591552489,1.84882642163099
"299",0.662129782054527,-1.16979044641083,1.99027978881456,0.662020421545338,-1.16994373246677,1.99014968906141
"293",0.20137147593498,-1.46403776389604,2.02196179069412,0.201299010805108,-1.46397716649287,2.02210970398192
"290",-0.156459406897895,-2.12382689101418,1.21107174774027,-0.15644634747606,-2.12350246325225,1.2110738927525
"273",0.0470453457022528,-2.04453991052213,1.64105675154365,0.0465675077588776,-2.04428199143665,1.64198571059267
"272",0.38137417989877,-1.49607357525713,1.80756495146524,0.381790952752762,-1.49605869299762,1.80743681561478
"267",-0.227891019844,-2.46789767041814,1.22455236994033,-0.227699178323545,-2.46757380566132,1.22449233551654
"266",-0.303558409513072,-1.78289542478971,2.03322436559411,-0.303575405200776,-1.7834159447858,2.0329812138599
"265",0.280671380644574,-1.11829135404482,2.22628098533562,0.281178355639625,-1.11498060564891,2.22903063587446
"256",0.51322225343862,-1.62944767976985,2.37609332167326,0.513244203375304,-1.629472793113,2.37601538393303
"252",-0.648783579285544,-2.2608749697223,1.3255919898234,-0.648728534061061,-2.26072677765951,1.32618990379269
"245",-0.207567132204376,-1.69452899343199,2.18171645929144,-0.20765731458577,-1.69451715301177,2.18190558332972
"228",-1.19292607865161,-2.59737740857453,0.634742821808696,-1.19299172095911,-2.59778155707238,0.63450465415786
"215",0.580377046170991,-1.33164185847027,1.67586195554619,0.580475984226173,-1.33167967543208,1.67572431229494
"205",-1.3755213354644,-2.46832525454801,0.793860270010761,-1.36516199276368,-2.4680349408965,0.794078460328945
"199",0.415481937701416,-1.6347871298685,2.02401733388818,0.415428719608103,-1.63502066768022,2.02421503982031
"196",-0.037684501890789,-1.70045447961316,2.05970233340855,-0.0375457099543359,-1.70042259821067,2.05935460309503
"191",-0.439283078452968,-1.6272504716176,1.78328607701369,-0.43935949449443,-1.62655189111247,1.78385952855291
"185",0.264497246724161,-1.27310124063734,2.19663871271282,0.264124585526575,-1.27248565180398,2.19668256938521
"174",-0.475569993557581,-2.24698405060127,1.53659774310284,-0.475386545050264,-2.24660185898396,1.53673435832261
"164",0.271770419511181,-2.03062683657379,1.73207974078322,0.271865403423063,-2.03018646647908,1.73209313302979
"160",0.298445966477501,-1.97817594176287,1.886198060017,0.298911434098025,-1.9783443359259,1.88658008500567
"143",0.714744286050388,-0.664926522160015,2.66601319098343,0.714920055417726,-0.665156272237162,2.66595975945349
"140",-0.412796127473225,-1.85461854051345,1.7989210210787,-0.413005703262064,-1.85502915060025,1.79850874759914
"102",-1.23847242658606,-2.47828628842205,0.490456362397533,-1.23845990943973,-2.47815415486089,0.491055052793132
"92",0.18066097427096,-1.87348598065305,1.63111428370511,0.18014184632057,-1.87350437025788,1.63117304800975
"85",-0.436928041961226,-2.36413132196309,1.24611595284182,-0.43705077078665,-2.36437236297785,1.24576331120116
"58",-0.843270758009777,-2.27746241877266,1.49131517558357,-0.843026482518377,-2.27751120164529,1.49181460533055
"46",0.386211746125708,-1.40203480248386,2.3996790630288,0.386372456708312,-1.40256477655633,2.40015396012657
"45",0.187693953708455,-1.68971326606378,1.91666543372335,0.187553283607583,-1.69027814451452,1.91677580131174
"39",0.512325013192819,-1.75874596917067,1.81335733141876,0.512716506745143,-1.7592801730659,1.81317172756218
"31",-0.158835160109205,-2.07226523934979,1.78829506540914,-0.158873234104721,-2.0722015903171,1.78845019576198
"23",0.773473816114015,-1.62993758293368,1.96245067072157,0.77354045082263,-1.64312160765969,1.94926347217193
"19",0.592102193877372,-1.60135925672968,1.97100206643763,0.591749098775672,-1.60151852756013,1.97085825137591
"18",-0.355676282066721,-1.90631236985163,1.91798925717716,-0.355553840466412,-1.90629019931376,1.91736343917029
"13",0.238024335871266,-1.95278702925598,1.86096691358535,0.238167528360779,-1.95290608542195,1.86133357285292
"4",0.582989793536024,-1.69255956661779,2.03817072103438,0.5828652323081,-1.69256684297197,2.03777533657191
"1029",0.798736508268416,-0.746221690338195,2.51753586364696,0.798775462488776,-0.746279016564213,2.51787037057839
"1299",0.465847828487753,-1.42223634359497,1.71934443378201,0.465891914560132,-1.42212879794239,1.7194300273826
"643",-0.822474542153114,-2.68294215645606,0.774224766235147,-0.822709483032245,-2.68235991130314,0.774596188396347
"1183",-0.336061784869489,-1.92862027873691,1.16433478085781,-0.335634538754347,-1.92882803621044,1.16498717455853
"1238",0.82569799654243,-0.878367028548003,2.44255535525633,0.825449947053767,-0.87766670670599,2.44222836490533
"891",0.288222170131033,-1.76101661045832,2.10792393054749,0.288490737546898,-1.76106718199122,2.10828013247107
"1181",-0.701398341928972,-1.80413941495631,1.74859448341869,-0.701172989569308,-1.80449175670889,1.74879469946526
"568",0.671120363681136,-0.761371418553004,2.76510712342499,0.671027117862748,-0.761243142116112,2.76595014829876
"1080",-0.536710754692203,-1.95491500271547,1.31003031085225,-0.536615085356801,-1.95391205848634,1.31080079415534
"697",0.699667155206768,-1.00313560737201,2.71328208168214,0.699266544837629,-1.00300738223604,2.71307684103925
"1295",-0.47240531361086,-1.81018333188117,1.21417724671422,-0.472373843715876,-1.81058433809692,1.21464179108065
"1182",-1.10112652134101,-2.60512819298527,0.651703614591221,-1.10093572276284,-2.60482093507621,0.651433159108213
"585",0.290816374918531,-1.55519668940914,2.04562624812692,0.291031807216277,-1.55492692570938,2.04562126753325
"951",0.994198380631192,-0.82891782870889,2.67020041720631,0.994188238582368,-0.828795567932127,2.67035902590539
"1249",-0.546974119315569,-1.95565648819043,1.2894395501145,-0.546548762908876,-1.95591684509503,1.28896111739128
"1144",0.402871305838508,-1.29121295959326,2.11367933208491,0.402756389724802,-1.29091795711279,2.11376247028406
"564",0.334191413405599,-1.24223853637168,2.0367278996584,0.334252646967062,-1.24254617395536,2.03695560190479
"948",0.0141905790776882,-1.92929305902269,1.44894750272076,0.013997603605667,-1.92984077141275,1.44930804802619
"1009",-0.48934441134427,-1.76899679376371,1.67535607125314,-0.489330202131759,-1.7694595749355,1.67499464979581
"731",-0.551353291999933,-2.24324773325061,1.2176888144942,-0.5395878057171,-2.24320660481003,1.21818333803453
"665",-1.23137054898879,-2.50497308623253,0.669458185236219,-1.23151849863264,-2.50448211177647,0.670425641908904
"810",0.268343656277756,-1.87862522462314,1.53439842253722,0.268299884194871,-1.87854922708308,1.53426743007065
"1236",-0.305180785935747,-1.87444140733547,1.10009875055483,-0.305001004081457,-1.8744271582543,1.10013175871411
"1226",0.892887512466184,-1.19530731461403,1.95509610146469,0.892962856908399,-1.19516241815453,1.95475208282218
"954",0.0119523694292711,-1.0767161697324,2.04243708775278,0.0118800136536596,-1.07660078614143,2.04233089257495
"947",0.657523686987787,-1.18102087740326,2.12623411490218,0.657341146756982,-1.18146007929414,2.1262137429626
"537",0.102110793736739,-1.89647981329002,1.62630440073812,0.102338988909962,-1.89674415901351,1.62637308926108
"949",-0.406025413243525,-2.00067514397009,1.25550809055068,-0.40596437345939,-2.0015573700351,1.25482372016693
"1275",-0.53783876497295,-2.45506689901514,1.16752185787458,-0.538355576076621,-2.45516736856008,1.16774395928783
